Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7,Scouting Report 8
Óscar Gil,es ESP,DF,Espanyol,24.0,1997.0,22,20,1688,18.8,0,2,0,0,0,7,0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,2.5,2.8,0.01,0.14,0.15,0.01,0.15,https://fbref.com/en/players/6652cf96/,https://fbref.com/en/players/6652cf96/scout/365_euro/Oscar-Gil-Scouting-Report,https://fbref.com/en/players/6652cf96/scout/11174/Oscar-Gil-Scouting-Report,,,,,,
Mario Gila,es ESP,DF,Real Madrid,20.0,2000.0,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/9c435456/,https://fbref.com/en/players/9c435456/matchlogs/2021-2022/passing/Mario-Gila-Match-Logs,,,,,,,
Dani Gómez,es ESP,FW,Levante,23.0,1998.0,28,11,1063,11.8,4,2,4,0,0,1,0,0.34,0.17,0.51,0.34,0.51,5.0,5.0,2.2,7.1,0.42,0.18,0.6,0.42,0.6,https://fbref.com/en/players/0e5ddc7c/,https://fbref.com/en/players/0e5ddc7c/scout/365_euro/Dani-Gomez-Scouting-Report,https://fbref.com/en/players/0e5ddc7c/scout/11174/Dani-Gomez-Scouting-Report,https://fbref.com/en/players/0e5ddc7c/scout/10731/Dani-Gomez-Scouting-Report,,,,,
Maxi Gómez,uy URU,FW,Valencia,24.0,1996.0,29,21,1956,21.7,5,1,5,0,0,7,1,0.23,0.05,0.28,0.23,0.28,5.2,5.2,1.9,7.1,0.24,0.09,0.33,0.24,0.33,https://fbref.com/en/players/4c2e9442/,https://fbref.com/en/players/4c2e9442/scout/365_euro/Maxi-Gomez-Scouting-Report,https://fbref.com/en/players/4c2e9442/scout/11174/Maxi-Gomez-Scouting-Report,https://fbref.com/en/players/4c2e9442/scout/10731/Maxi-Gomez-Scouting-Report,https://fbref.com/en/players/4c2e9442/scout/3239/Maxi-Gomez-Scouting-Report,https://fbref.com/en/players/4c2e9442/scout/1886/Maxi-Gomez-Scouting-Report,https://fbref.com/en/players/4c2e9442/scout/1652/Maxi-Gomez-Scouting-Report,,
Moi Gómez,es ESP,MFFW,Villarreal,27.0,1994.0,29,13,1286,14.3,2,2,2,0,0,2,0,0.14,0.14,0.28,0.14,0.28,2.7,2.7,2.3,5.0,0.19,0.16,0.35,0.19,0.35,https://fbref.com/en/players/5a626448/,https://fbref.com/en/players/5a626448/scout/365_euro/Moi-Gomez-Scouting-Report,https://fbref.com/en/players/5a626448/scout/11174/Moi-Gomez-Scouting-Report,https://fbref.com/en/players/5a626448/scout/10731/Moi-Gomez-Scouting-Report,https://fbref.com/en/players/5a626448/scout/3239/Moi-Gomez-Scouting-Report,https://fbref.com/en/players/5a626448/scout/1886/Moi-Gomez-Scouting-Report,,,
Papu Gómez,ar ARG,MFFW,Sevilla,33.0,1988.0,29,19,1784,19.8,5,1,5,0,0,4,0,0.25,0.05,0.3,0.25,0.3,2.5,2.4,2.0,4.3,0.13,0.1,0.23,0.12,0.22,https://fbref.com/en/players/6e4df551/,https://fbref.com/en/players/6e4df551/scout/365_euro/Papu-Gomez-Scouting-Report,https://fbref.com/en/players/6e4df551/scout/11174/Papu-Gomez-Scouting-Report,https://fbref.com/en/players/6e4df551/scout/10730/Papu-Gomez-Scouting-Report,https://fbref.com/en/players/6e4df551/scout/10731/Papu-Gomez-Scouting-Report,https://fbref.com/en/players/6e4df551/scout/3260/Papu-Gomez-Scouting-Report,https://fbref.com/en/players/6e4df551/scout/1896/Papu-Gomez-Scouting-Report,https://fbref.com/en/players/6e4df551/scout/1640/Papu-Gomez-Scouting-Report,
Sergi Gómez,es ESP,DF,Espanyol,29.0,1992.0,31,31,2720,30.2,1,2,1,0,0,1,1,0.03,0.07,0.1,0.03,0.1,0.9,0.9,0.8,1.7,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/bc6f5f06/,https://fbref.com/en/players/bc6f5f06/scout/365_euro/Sergi-Gomez-Scouting-Report,https://fbref.com/en/players/bc6f5f06/scout/11174/Sergi-Gomez-Scouting-Report,https://fbref.com/en/players/bc6f5f06/scout/10731/Sergi-Gomez-Scouting-Report,https://fbref.com/en/players/bc6f5f06/scout/3239/Sergi-Gomez-Scouting-Report,https://fbref.com/en/players/bc6f5f06/scout/1886/Sergi-Gomez-Scouting-Report,https://fbref.com/en/players/bc6f5f06/scout/1652/Sergi-Gomez-Scouting-Report,,
Maxime Gonalons,fr FRA,MF,Granada,32.0,1989.0,24,19,1460,16.2,0,2,0,0,0,6,0,0.0,0.12,0.12,0.0,0.12,0.4,0.4,0.8,1.3,0.02,0.05,0.07,0.02,0.07,https://fbref.com/en/players/b8c1de25/,https://fbref.com/en/players/b8c1de25/scout/365_euro/Maxime-Gonalons-Scouting-Report,https://fbref.com/en/players/b8c1de25/scout/11174/Maxime-Gonalons-Scouting-Report,https://fbref.com/en/players/b8c1de25/scout/10731/Maxime-Gonalons-Scouting-Report,https://fbref.com/en/players/b8c1de25/scout/3239/Maxime-Gonalons-Scouting-Report,https://fbref.com/en/players/b8c1de25/scout/1886/Maxime-Gonalons-Scouting-Report,https://fbref.com/en/players/b8c1de25/scout/1640/Maxime-Gonalons-Scouting-Report,,
Diego González,es ESP,DF,Elche,26.0,1995.0,28,19,1793,19.9,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/4ac7608e/,https://fbref.com/en/players/4ac7608e/scout/365_euro/Diego-Gonzalez-Scouting-Report,https://fbref.com/en/players/4ac7608e/scout/11174/Diego-Gonzalez-Scouting-Report,https://fbref.com/en/players/4ac7608e/scout/10731/Diego-Gonzalez-Scouting-Report,https://fbref.com/en/players/4ac7608e/scout/1652/Diego-Gonzalez-Scouting-Report,,,,
Édgar González,es ESP,DF,Betis,24.0,1997.0,21,14,1464,16.3,1,1,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,1.0,1.0,0.6,1.7,0.06,0.04,0.1,0.06,0.1,https://fbref.com/en/players/49d028db/,https://fbref.com/en/players/49d028db/scout/365_euro/Edgar-Gonzalez-Scouting-Report,https://fbref.com/en/players/49d028db/scout/11174/Edgar-Gonzalez-Scouting-Report,https://fbref.com/en/players/49d028db/scout/3239/Edgar-Gonzalez-Scouting-Report,,,,,
Giovanni González,uy URU,DF,Mallorca,26.0,1994.0,9,3,365,4.1,1,0,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.8,1.4,0.14,0.21,0.34,0.14,0.34,https://fbref.com/en/players/1fc474ae/,https://fbref.com/en/players/1fc474ae/all_comps/Giovanni-Gonzalez-Stats---All-Competitions,https://fbref.com/en/players/1fc474ae/dom_lg/Giovanni-Gonzalez-Domestic-League-Stats,https://fbref.com/en/players/1fc474ae/dom_cup/Giovanni-Gonzalez-Domestic-Cup-Stats,https://fbref.com/en/players/1fc474ae/intl_cup/Giovanni-Gonzalez-International-Cup-Stats,https://fbref.com/en/players/1fc474ae/nat_tm/Giovanni-Gonzalez-National-Team-Stats,,,
Nicolás González,es ESP,MF,Barcelona,19.0,2002.0,27,12,1114,12.4,2,1,2,0,0,6,0,0.16,0.08,0.24,0.16,0.24,1.4,1.4,1.2,2.6,0.11,0.1,0.21,0.11,0.21,https://fbref.com/en/players/2c56a792/,https://fbref.com/en/players/2c56a792/scout/365_euro/Nicolas-Gonzalez-Scouting-Report,https://fbref.com/en/players/2c56a792/scout/11174/Nicolas-Gonzalez-Scouting-Report,,,,,,
Peter González,do DOM,MFDF,Real Madrid,19.0,2002.0,3,0,27,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,1.31,1.12,2.43,1.31,2.43,https://fbref.com/en/players/1ccd3dae/,https://fbref.com/en/players/1ccd3dae/matchlogs/2021-2022/passing/Peter-Gonzalez-Match-Logs,,,,,,,
Roberto González,es ESP,FWMF,Betis,20.0,2001.0,4,1,135,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.1,https://fbref.com/en/players/56545648/,https://fbref.com/en/players/56545648/all_comps/Roberto-Gonzalez-Stats---All-Competitions,https://fbref.com/en/players/56545648/dom_lg/Roberto-Gonzalez-Domestic-League-Stats,https://fbref.com/en/players/56545648/dom_cup/Roberto-Gonzalez-Domestic-Cup-Stats,https://fbref.com/en/players/56545648/intl_cup/Roberto-Gonzalez-International-Cup-Stats,,,,
Gori,es ESP,MF,Espanyol,19.0,2002.0,1,0,9,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/f3451c66/,https://fbref.com/en/players/f3451c66/matchlogs/2021-2022/passing/Gori-Match-Logs,,,,,,,
Andoni Gorosabel,es ESP,DF,Real Sociedad,24.0,1996.0,32,25,2289,25.4,0,4,0,0,0,4,0,0.0,0.16,0.16,0.0,0.16,0.6,0.6,2.8,3.3,0.02,0.11,0.13,0.02,0.13,https://fbref.com/en/players/6f5f82c0/,https://fbref.com/en/players/6f5f82c0/scout/365_euro/Andoni-Gorosabel-Scouting-Report,https://fbref.com/en/players/6f5f82c0/scout/11174/Andoni-Gorosabel-Scouting-Report,https://fbref.com/en/players/6f5f82c0/scout/10731/Andoni-Gorosabel-Scouting-Report,https://fbref.com/en/players/6f5f82c0/scout/3239/Andoni-Gorosabel-Scouting-Report,https://fbref.com/en/players/6f5f82c0/scout/1886/Andoni-Gorosabel-Scouting-Report,,,
Jaume Grau,es ESP,MF,Osasuna,24.0,1997.0,1,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/fc3d2006/,https://fbref.com/en/players/fc3d2006/all_comps/Jaume-Grau-Stats---All-Competitions,https://fbref.com/en/players/fc3d2006/dom_lg/Jaume-Grau-Domestic-League-Stats,https://fbref.com/en/players/fc3d2006/dom_cup/Jaume-Grau-Domestic-Cup-Stats,,,,,
Dominik Greif,sk SVK,GK,Mallorca,24.0,1997.0,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/30061f53/,https://fbref.com/en/players/30061f53/matchlogs/2019-2020/misc/Dominik-Greif-Match-Logs,https://fbref.com/en/players/30061f53/matchlogs/2021-2022/misc/Dominik-Greif-Match-Logs,,,,,,
Clément Grenier,fr FRA,MF,Mallorca,30.0,1991.0,5,0,60,0.7,1,0,1,0,0,1,0,1.5,0.0,1.5,1.5,1.5,0.4,0.4,0.0,0.4,0.57,0.04,0.61,0.57,0.61,https://fbref.com/en/players/8b298f56/,https://fbref.com/en/players/8b298f56/scout/10732/Clement-Grenier-Scouting-Report,https://fbref.com/en/players/8b298f56/scout/3243/Clement-Grenier-Scouting-Report,https://fbref.com/en/players/8b298f56/scout/2104/Clement-Grenier-Scouting-Report,https://fbref.com/en/players/8b298f56/scout/1632/Clement-Grenier-Scouting-Report,,,,
Antoine Griezmann,fr FRA,FW,Barcelona,30.0,1991.0,3,3,263,2.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.12,0.0,0.12,0.12,0.12,https://fbref.com/en/players/df69b544/,https://fbref.com/en/players/df69b544/scout/365_euro/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/11174/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/10731/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/3239/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/1886/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/1652/Antoine-Griezmann-Scouting-Report,,
Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,30.0,1991.0,26,21,1695,18.8,3,4,3,0,0,3,0,0.16,0.21,0.37,0.16,0.37,4.8,4.8,3.4,8.2,0.25,0.18,0.43,0.25,0.43,https://fbref.com/en/players/df69b544/,https://fbref.com/en/players/df69b544/scout/365_euro/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/11174/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/10731/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/3239/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/1886/Antoine-Griezmann-Scouting-Report,https://fbref.com/en/players/df69b544/scout/1652/Antoine-Griezmann-Scouting-Report,,
Arnaut Groeneveld,nl NED,FW,Villarreal,24.0,1997.0,23,17,1472,16.4,10,3,7,3,3,1,0,0.61,0.18,0.79,0.43,0.61,12.5,10.2,1.8,12.0,0.76,0.11,0.87,0.62,0.73,https://fbref.com/en/players/f08490a6/,https://fbref.com/en/players/f08490a6/scout/365_euro/Arnaut-Groeneveld-Scouting-Report,https://fbref.com/en/players/f08490a6/scout/11174/Arnaut-Groeneveld-Scouting-Report,https://fbref.com/en/players/f08490a6/scout/3232/Arnaut-Groeneveld-Scouting-Report,,,,,
Andrés Guardado,mx MEX,MF,Betis,34.0,1986.0,28,17,1393,15.5,0,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,0.5,1.3,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/ef322658/,https://fbref.com/en/players/ef322658/scout/365_euro/Andres-Guardado-Scouting-Report,https://fbref.com/en/players/ef322658/scout/11174/Andres-Guardado-Scouting-Report,https://fbref.com/en/players/ef322658/scout/10731/Andres-Guardado-Scouting-Report,https://fbref.com/en/players/ef322658/scout/3239/Andres-Guardado-Scouting-Report,https://fbref.com/en/players/ef322658/scout/1886/Andres-Guardado-Scouting-Report,https://fbref.com/en/players/ef322658/scout/1652/Andres-Guardado-Scouting-Report,,
Sergi Guardiola,es ESP,FW,Rayo Vallecano,30.0,1991.0,32,20,1710,19.0,8,2,7,1,1,3,0,0.42,0.11,0.53,0.37,0.47,7.2,6.4,1.4,7.8,0.38,0.07,0.45,0.34,0.41,https://fbref.com/en/players/32974271/,https://fbref.com/en/players/32974271/scout/365_euro/Sergi-Guardiola-Scouting-Report,https://fbref.com/en/players/32974271/scout/11174/Sergi-Guardiola-Scouting-Report,https://fbref.com/en/players/32974271/scout/10731/Sergi-Guardiola-Scouting-Report,https://fbref.com/en/players/32974271/scout/3239/Sergi-Guardiola-Scouting-Report,https://fbref.com/en/players/32974271/scout/1886/Sergi-Guardiola-Scouting-Report,,,
Nemanja Gudelj,rs SRB,MFDF,Sevilla,29.0,1991.0,21,9,1046,11.6,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/0076ab7f/,https://fbref.com/en/players/0076ab7f/scout/365_euro/Nemanja-Gudelj-Scouting-Report,https://fbref.com/en/players/0076ab7f/scout/11174/Nemanja-Gudelj-Scouting-Report,https://fbref.com/en/players/0076ab7f/scout/10731/Nemanja-Gudelj-Scouting-Report,https://fbref.com/en/players/0076ab7f/scout/3239/Nemanja-Gudelj-Scouting-Report,,,,
Gonçalo Guedes,pt POR,FWMF,Valencia,24.0,1996.0,36,30,2606,29.0,11,6,10,1,2,3,0,0.38,0.21,0.59,0.35,0.55,6.5,4.9,4.0,8.9,0.23,0.14,0.36,0.17,0.31,https://fbref.com/en/players/e6bc67d7/,https://fbref.com/en/players/e6bc67d7/scout/365_euro/Goncalo-Guedes-Scouting-Report,https://fbref.com/en/players/e6bc67d7/scout/11174/Goncalo-Guedes-Scouting-Report,https://fbref.com/en/players/e6bc67d7/scout/10731/Goncalo-Guedes-Scouting-Report,https://fbref.com/en/players/e6bc67d7/scout/3239/Goncalo-Guedes-Scouting-Report,https://fbref.com/en/players/e6bc67d7/scout/1886/Goncalo-Guedes-Scouting-Report,https://fbref.com/en/players/e6bc67d7/scout/1652/Goncalo-Guedes-Scouting-Report,,
Ander Guevara,es ESP,MF,Real Sociedad,24.0,1997.0,17,11,867,9.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/8e48dc61/,https://fbref.com/en/players/8e48dc61/scout/365_euro/Ander-Guevara-Scouting-Report,https://fbref.com/en/players/8e48dc61/scout/11174/Ander-Guevara-Scouting-Report,https://fbref.com/en/players/8e48dc61/scout/10731/Ander-Guevara-Scouting-Report,https://fbref.com/en/players/8e48dc61/scout/3239/Ander-Guevara-Scouting-Report,,,,
John Guidetti,se SWE,FWMF,Alavés,29.0,1992.0,10,2,279,3.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,0.17,0.1,0.27,0.17,0.27,https://fbref.com/en/players/99bebd12/,https://fbref.com/en/players/99bebd12/scout/1886/John-Guidetti-Scouting-Report,https://fbref.com/en/players/99bebd12/scout/1652/John-Guidetti-Scouting-Report,,,,,,
Hugo Guillamón,es ESP,MFDF,Valencia,21.0,2000.0,31,28,2361,26.2,1,0,1,0,0,11,2,0.04,0.0,0.04,0.04,0.04,0.3,0.3,0.4,0.7,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/f7c12fbf/,https://fbref.com/en/players/f7c12fbf/scout/365_euro/Hugo-Guillamon-Scouting-Report,https://fbref.com/en/players/f7c12fbf/scout/11174/Hugo-Guillamon-Scouting-Report,https://fbref.com/en/players/f7c12fbf/scout/10731/Hugo-Guillamon-Scouting-Report,https://fbref.com/en/players/f7c12fbf/scout/3239/Hugo-Guillamon-Scouting-Report,,,,
Gerard Gumbau,es ESP,MF,Elche,26.0,1994.0,31,20,1890,21.0,0,4,0,0,0,8,1,0.0,0.19,0.19,0.0,0.19,0.9,0.9,2.1,3.0,0.04,0.1,0.14,0.04,0.14,https://fbref.com/en/players/ac454a4f/,https://fbref.com/en/players/ac454a4f/scout/365_euro/Gerard-Gumbau-Scouting-Report,https://fbref.com/en/players/ac454a4f/scout/11174/Gerard-Gumbau-Scouting-Report,https://fbref.com/en/players/ac454a4f/scout/1886/Gerard-Gumbau-Scouting-Report,https://fbref.com/en/players/ac454a4f/scout/1652/Gerard-Gumbau-Scouting-Report,,,,
Jon Guridi,es ESP,MF,Real Sociedad,26.0,1995.0,8,1,206,2.3,1,0,1,0,0,0,0,0.44,0.0,0.44,0.44,0.44,0.7,0.7,0.2,0.9,0.29,0.09,0.39,0.29,0.39,https://fbref.com/en/players/4c0a6a48/,https://fbref.com/en/players/4c0a6a48/scout/10731/Jon-Guridi-Scouting-Report,,,,,,,
Raúl Guti,es ESP,MF,Elche,24.0,1996.0,31,17,1627,18.1,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.2,1.5,0.07,0.01,0.08,0.07,0.08,https://fbref.com/en/players/0b2c8585/,https://fbref.com/en/players/0b2c8585/scout/365_euro/Raul-Guti-Scouting-Report,https://fbref.com/en/players/0b2c8585/scout/11174/Raul-Guti-Scouting-Report,https://fbref.com/en/players/0b2c8585/scout/10731/Raul-Guti-Scouting-Report,,,,,
Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30.0,1991.0,3,1,136,1.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/b3b62f94/,https://fbref.com/en/players/b3b62f94/scout/10731/Marcos-Mauro-Lopez-Gutierrez-Scouting-Report,,,,,,,
Miguel Gutiérrez,es ESP,DF,Real Madrid,20.0,2001.0,3,3,260,2.9,0,1,0,0,0,1,0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.5,0.5,0.0,0.17,0.17,0.0,0.17,https://fbref.com/en/players/7e98cff1/,https://fbref.com/en/players/7e98cff1/all_comps/Miguel-Gutierrez-Stats---All-Competitions,https://fbref.com/en/players/7e98cff1/dom_lg/Miguel-Gutierrez-Domestic-League-Stats,https://fbref.com/en/players/7e98cff1/intl_cup/Miguel-Gutierrez-International-Cup-Stats,,,,,
Munir El Haddadi,ma MAR,FWMF,Sevilla,25.0,1995.0,16,4,474,5.3,2,0,2,0,0,3,0,0.38,0.0,0.38,0.38,0.38,1.6,1.6,0.6,2.2,0.3,0.11,0.42,0.3,0.42,https://fbref.com/en/players/8696bc90/,https://fbref.com/en/players/8696bc90/scout/365_euro/Munir-El-Haddadi-Scouting-Report,https://fbref.com/en/players/8696bc90/scout/11174/Munir-El-Haddadi-Scouting-Report,https://fbref.com/en/players/8696bc90/scout/10731/Munir-El-Haddadi-Scouting-Report,https://fbref.com/en/players/8696bc90/scout/3239/Munir-El-Haddadi-Scouting-Report,https://fbref.com/en/players/8696bc90/scout/1886/Munir-El-Haddadi-Scouting-Report,https://fbref.com/en/players/8696bc90/scout/1652/Munir-El-Haddadi-Scouting-Report,,
Varazdat Haroyan,am ARM,DF,Cádiz,28.0,1992.0,17,16,1437,16.0,1,0,1,0,0,9,0,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/be32269e/,https://fbref.com/en/players/be32269e/scout/365_euro/Varazdat-Haroyan-Scouting-Report,https://fbref.com/en/players/be32269e/scout/11174/Varazdat-Haroyan-Scouting-Report,,,,,,
Eden Hazard,be BEL,FWMF,Real Madrid,30.0,1991.0,18,7,717,8.0,0,1,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,1.2,1.2,2.6,3.7,0.15,0.32,0.47,0.15,0.47,https://fbref.com/en/players/a39bb753/,https://fbref.com/en/players/a39bb753/scout/365_euro/Eden-Hazard-Scouting-Report,https://fbref.com/en/players/a39bb753/scout/11174/Eden-Hazard-Scouting-Report,https://fbref.com/en/players/a39bb753/scout/10731/Eden-Hazard-Scouting-Report,https://fbref.com/en/players/a39bb753/scout/3239/Eden-Hazard-Scouting-Report,https://fbref.com/en/players/a39bb753/scout/1889/Eden-Hazard-Scouting-Report,https://fbref.com/en/players/a39bb753/scout/1631/Eden-Hazard-Scouting-Report,,
Kike Hermoso,es ESP,DF,Betis,21.0,1999.0,1,1,90,1.0,1,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.2,0.2,0.0,0.2,0.16,0.0,0.16,0.16,0.16,https://fbref.com/en/players/dea912dc/,https://fbref.com/en/players/dea912dc/all_comps/Kike-Hermoso-Stats---All-Competitions,https://fbref.com/en/players/dea912dc/dom_lg/Kike-Hermoso-Domestic-League-Stats,https://fbref.com/en/players/dea912dc/dom_cup/Kike-Hermoso-Domestic-Cup-Stats,,,,,
Mario Hermoso,es ESP,DF,Atlético Madrid,26.0,1995.0,26,21,1865,20.7,2,1,2,0,0,6,1,0.1,0.05,0.14,0.1,0.14,2.0,2.0,0.6,2.6,0.1,0.03,0.13,0.1,0.13,https://fbref.com/en/players/555f3a0b/,https://fbref.com/en/players/555f3a0b/scout/365_euro/Mario-Hermoso-Scouting-Report,https://fbref.com/en/players/555f3a0b/scout/11174/Mario-Hermoso-Scouting-Report,https://fbref.com/en/players/555f3a0b/scout/10731/Mario-Hermoso-Scouting-Report,https://fbref.com/en/players/555f3a0b/scout/3239/Mario-Hermoso-Scouting-Report,https://fbref.com/en/players/555f3a0b/scout/1886/Mario-Hermoso-Scouting-Report,https://fbref.com/en/players/555f3a0b/scout/1652/Mario-Hermoso-Scouting-Report,,
Aridane Hernández,gq EQG,DF,Osasuna,32.0,1989.0,15,12,1159,12.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/132ac341/,https://fbref.com/en/players/132ac341/scout/365_euro/Aridane-Hernandez-Scouting-Report,https://fbref.com/en/players/132ac341/scout/11174/Aridane-Hernandez-Scouting-Report,https://fbref.com/en/players/132ac341/scout/10731/Aridane-Hernandez-Scouting-Report,https://fbref.com/en/players/132ac341/scout/3239/Aridane-Hernandez-Scouting-Report,,,,
Luis Hernández,es ESP,DF,Cádiz,32.0,1989.0,16,15,1366,15.2,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/02d2c436/,https://fbref.com/en/players/02d2c436/scout/365_euro/Luis-Hernandez-Scouting-Report,https://fbref.com/en/players/02d2c436/scout/11174/Luis-Hernandez-Scouting-Report,https://fbref.com/en/players/02d2c436/scout/1652/Luis-Hernandez-Scouting-Report,,,,,
Mario Hernández,es ESP,DFFW,Rayo Vallecano,22.0,1999.0,9,5,395,4.4,1,0,1,0,0,3,0,0.23,0.0,0.23,0.23,0.23,0.4,0.4,0.0,0.5,0.1,0.01,0.11,0.1,0.11,https://fbref.com/en/players/90162357/,https://fbref.com/en/players/90162357/all_comps/Mario-Hernandez-Stats---All-Competitions,https://fbref.com/en/players/90162357/dom_lg/Mario-Hernandez-Domestic-League-Stats,https://fbref.com/en/players/90162357/dom_cup/Mario-Hernandez-Domestic-Cup-Stats,,,,,
Héctor Herrera,mx MEX,MF,Atlético Madrid,31.0,1990.0,21,8,859,9.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,0.05,0.04,0.1,0.05,0.1,https://fbref.com/en/players/a8542814/,https://fbref.com/en/players/a8542814/scout/365_euro/Hector-Herrera-Scouting-Report,https://fbref.com/en/players/a8542814/scout/11174/Hector-Herrera-Scouting-Report,https://fbref.com/en/players/a8542814/scout/10731/Hector-Herrera-Scouting-Report,https://fbref.com/en/players/a8542814/scout/3239/Hector-Herrera-Scouting-Report,,,,
Sergio Herrera,es ESP,GK,Osasuna,28.0,1993.0,36,36,3240,36.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a4995f48/,https://fbref.com/en/players/a4995f48/scout/365_euro/Sergio-Herrera-Scouting-Report,https://fbref.com/en/players/a4995f48/scout/11174/Sergio-Herrera-Scouting-Report,https://fbref.com/en/players/a4995f48/scout/10731/Sergio-Herrera-Scouting-Report,https://fbref.com/en/players/a4995f48/scout/3239/Sergio-Herrera-Scouting-Report,,,,
Yangel Herrera,ve VEN,MF,Espanyol,23.0,1998.0,23,19,1645,18.3,1,1,1,0,0,7,1,0.05,0.05,0.11,0.05,0.11,1.0,1.0,0.8,1.8,0.06,0.04,0.1,0.06,0.1,https://fbref.com/en/players/e778654a/,https://fbref.com/en/players/e778654a/scout/365_euro/Yangel-Herrera-Scouting-Report,https://fbref.com/en/players/e778654a/scout/11174/Yangel-Herrera-Scouting-Report,https://fbref.com/en/players/e778654a/scout/10731/Yangel-Herrera-Scouting-Report,https://fbref.com/en/players/e778654a/scout/3239/Yangel-Herrera-Scouting-Report,https://fbref.com/en/players/e778654a/scout/1886/Yangel-Herrera-Scouting-Report,https://fbref.com/en/players/e778654a/scout/1759/Yangel-Herrera-Scouting-Report,,
