Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Brandon Domingues,FRA,MFFW,Troyes,21,2000,11,1,231,2.6,1,0,1,0,0,0,0,0.39,0.0,0.39,0.39,0.39,0.9,0.9,0.3,1.2,0.35,0.12,0.47,0.35,0.47,https://fbref.com/en/players/2a00c6c0/,https://fbref.com/en/players/2a00c6c0/all_comps/Brandon-Domingues-Stats---All-Competitions,https://fbref.com/en/players/2a00c6c0/dom_lg/Brandon-Domingues-Domestic-League-Stats,https://fbref.com/en/players/2a00c6c0/dom_cup/Brandon-Domingues-Domestic-Cup-Stats,,,,
Anastasios Donis,GRE,FWMF,Reims,24,1996,13,3,370,4.1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.1,0.18,0.08,0.26,0.18,0.26,https://fbref.com/en/players/0f26fd24/,https://fbref.com/en/players/0f26fd24/scout/3243/Anastasios-Donis-Scouting-Report,https://fbref.com/en/players/0f26fd24/scout/2109/Anastasios-Donis-Scouting-Report,https://fbref.com/en/players/0f26fd24/scout/1634/Anastasios-Donis-Scouting-Report,,,,
Gianluigi Donnarumma,ITA,GK,Paris S-G,22,1999,17,17,1530,17.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/08f5afaa/,https://fbref.com/en/players/08f5afaa/scout/365_euro/Gianluigi-Donnarumma-Scouting-Report,https://fbref.com/en/players/08f5afaa/scout/11183/Gianluigi-Donnarumma-Scouting-Report,https://fbref.com/en/players/08f5afaa/scout/10730/Gianluigi-Donnarumma-Scouting-Report,https://fbref.com/en/players/08f5afaa/scout/3260/Gianluigi-Donnarumma-Scouting-Report,https://fbref.com/en/players/08f5afaa/scout/1896/Gianluigi-Donnarumma-Scouting-Report,https://fbref.com/en/players/08f5afaa/scout/1640/Gianluigi-Donnarumma-Scouting-Report,
Jodel Dossou,BEN,FW,Clermont Foot,29,1992,35,23,2008,22.3,3,1,3,0,0,4,0,0.13,0.04,0.18,0.13,0.18,5.1,5.1,2.5,7.6,0.23,0.11,0.34,0.23,0.34,https://fbref.com/en/players/a1dbfcb1/,https://fbref.com/en/players/a1dbfcb1/scout/365_euro/Jodel-Dossou-Scouting-Report,https://fbref.com/en/players/a1dbfcb1/scout/11183/Jodel-Dossou-Scouting-Report,,,,,
Lucas Douath,FRA,MF,Saint-Étienne,17,2003,31,20,1804,20.0,1,0,1,0,0,7,0,0.05,0.0,0.05,0.05,0.05,1.1,1.1,0.3,1.3,0.05,0.01,0.07,0.05,0.07,https://fbref.com/en/players/3cd7820a/,https://fbref.com/en/players/3cd7820a/scout/365_euro/Lucas-Douath-Scouting-Report,https://fbref.com/en/players/3cd7820a/scout/11183/Lucas-Douath-Scouting-Report,https://fbref.com/en/players/3cd7820a/scout/10732/Lucas-Douath-Scouting-Report,,,,
Lohann Doucet,FRA,MF,Nantes,18,2002,2,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/dff0c299/,https://fbref.com/en/players/dff0c299/all_comps/Lohann-Doucet-Stats---All-Competitions,https://fbref.com/en/players/dff0c299/dom_lg/Lohann-Doucet-Domestic-League-Stats,https://fbref.com/en/players/dff0c299/dom_cup/Lohann-Doucet-Domestic-Cup-Stats,,,,
Cheick Doucouré,MLI,MF,Lens,21,2000,34,33,2946,32.7,1,4,1,0,0,7,1,0.03,0.12,0.15,0.03,0.15,1.5,1.5,3.1,4.6,0.05,0.09,0.14,0.05,0.14,https://fbref.com/en/players/ce4f40c7/,https://fbref.com/en/players/ce4f40c7/scout/365_euro/Cheick-Doucoure-Scouting-Report,https://fbref.com/en/players/ce4f40c7/scout/11183/Cheick-Doucoure-Scouting-Report,https://fbref.com/en/players/ce4f40c7/scout/10732/Cheick-Doucoure-Scouting-Report,,,,
Fodé Doucouré,MLI,DF,Reims,20,2001,3,1,154,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/1bfe34dc/,https://fbref.com/en/players/1bfe34dc/matchlogs/2020-2021/passing/Fode-Doucoure-Match-Logs,https://fbref.com/en/players/1bfe34dc/matchlogs/2021-2022/passing/Fode-Doucoure-Match-Logs,,,,,
Ismaël Doukouré,FRA,DF,Strasbourg,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/0512a60a/,https://fbref.com/en/players/0512a60a/all_comps/Ismael-Doukoure-Stats---All-Competitions,https://fbref.com/en/players/0512a60a/dom_lg/Ismael-Doukoure-Domestic-League-Stats,https://fbref.com/en/players/0512a60a/dom_cup/Ismael-Doukoure-Domestic-Cup-Stats,,,,
Kamory Doumbia,MLI,MFFW,Reims,18,2003,8,2,352,3.9,2,1,2,0,0,1,0,0.51,0.26,0.77,0.51,0.77,0.6,0.6,0.4,1.0,0.15,0.1,0.25,0.15,0.25,https://fbref.com/en/players/9226aa22/,https://fbref.com/en/players/9226aa22/all_comps/Kamory-Doumbia-Stats---All-Competitions,https://fbref.com/en/players/9226aa22/dom_lg/Kamory-Doumbia-Domestic-League-Stats,https://fbref.com/en/players/9226aa22/dom_cup/Kamory-Doumbia-Domestic-Cup-Stats,,,,
Moussa Doumbia,MLI,FW,Reims,26,1994,4,0,86,1.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.1,0.9,0.0,0.9,0.13,0.13,https://fbref.com/en/players/6481421d/,https://fbref.com/en/players/6481421d/scout/10732/Moussa-Doumbia-Scouting-Report,https://fbref.com/en/players/6481421d/scout/3243/Moussa-Doumbia-Scouting-Report,https://fbref.com/en/players/6481421d/scout/2104/Moussa-Doumbia-Scouting-Report,,,,
Souleyman Doumbia,CIV,DF,Angers,24,1996,27,27,2219,24.7,0,1,0,0,0,10,1,0.0,0.04,0.04,0.0,0.04,0.7,0.7,1.5,2.1,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/9daeac61/,https://fbref.com/en/players/9daeac61/scout/365_euro/Souleyman-Doumbia-Scouting-Report,https://fbref.com/en/players/9daeac61/scout/11183/Souleyman-Doumbia-Scouting-Report,https://fbref.com/en/players/9daeac61/scout/10732/Souleyman-Doumbia-Scouting-Report,https://fbref.com/en/players/9daeac61/scout/3243/Souleyman-Doumbia-Scouting-Report,https://fbref.com/en/players/9daeac61/scout/2104/Souleyman-Doumbia-Scouting-Report,,
Julian Draxler,GER,FWMF,Paris S-G,27,1993,18,5,548,6.1,2,1,2,0,0,0,0,0.33,0.16,0.49,0.33,0.49,1.4,1.4,1.5,2.9,0.24,0.24,0.48,0.24,0.48,https://fbref.com/en/players/1a992676/,https://fbref.com/en/players/1a992676/scout/365_euro/Julian-Draxler-Scouting-Report,https://fbref.com/en/players/1a992676/scout/11183/Julian-Draxler-Scouting-Report,https://fbref.com/en/players/1a992676/scout/10732/Julian-Draxler-Scouting-Report,https://fbref.com/en/players/1a992676/scout/3243/Julian-Draxler-Scouting-Report,https://fbref.com/en/players/1a992676/scout/2104/Julian-Draxler-Scouting-Report,https://fbref.com/en/players/1a992676/scout/1632/Julian-Draxler-Scouting-Report,
Matthieu Dreyer,FRA,GK,Lorient,32,1989,16,16,1440,16.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/fbf83734/,https://fbref.com/en/players/fbf83734/scout/365_euro/Matthieu-Dreyer-Scouting-Report,https://fbref.com/en/players/fbf83734/scout/11183/Matthieu-Dreyer-Scouting-Report,https://fbref.com/en/players/fbf83734/scout/10732/Matthieu-Dreyer-Scouting-Report,,,,
Leo Dubois,FRA,DF,Lyon,26,1994,23,20,1742,19.4,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.3,2.0,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/ff0ab48c/,https://fbref.com/en/players/ff0ab48c/scout/365_euro/Leo-Dubois-Scouting-Report,https://fbref.com/en/players/ff0ab48c/scout/11183/Leo-Dubois-Scouting-Report,https://fbref.com/en/players/ff0ab48c/scout/10732/Leo-Dubois-Scouting-Report,https://fbref.com/en/players/ff0ab48c/scout/3243/Leo-Dubois-Scouting-Report,https://fbref.com/en/players/ff0ab48c/scout/2104/Leo-Dubois-Scouting-Report,https://fbref.com/en/players/ff0ab48c/scout/1632/Leo-Dubois-Scouting-Report,
Jean-Kevin Duverne,FRA,DF,Brest,24,1997,37,33,3007,33.4,1,3,1,0,0,1,0,0.03,0.09,0.12,0.03,0.12,1.2,1.2,2.9,4.0,0.03,0.09,0.12,0.03,0.12,https://fbref.com/en/players/0cbc8baa/,https://fbref.com/en/players/0cbc8baa/scout/365_euro/Jean-Kevin-Duverne-Scouting-Report,https://fbref.com/en/players/0cbc8baa/scout/11183/Jean-Kevin-Duverne-Scouting-Report,https://fbref.com/en/players/0cbc8baa/scout/10732/Jean-Kevin-Duverne-Scouting-Report,https://fbref.com/en/players/0cbc8baa/scout/3243/Jean-Kevin-Duverne-Scouting-Report,,,
Enzo Ebosse,CMR,DF,Angers,22,1999,27,21,1890,21.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.0,0.03,0.03,0.0,0.03,https://fbref.com/en/players/9ba7b4fa/,https://fbref.com/en/players/9ba7b4fa/scout/365_euro/Enzo-Ebosse-Scouting-Report,https://fbref.com/en/players/9ba7b4fa/scout/11183/Enzo-Ebosse-Scouting-Report,,,,,
Hugo Ekitike,FRA,FW,Reims,19,2002,24,15,1273,14.1,10,3,9,1,2,1,1,0.71,0.21,0.92,0.64,0.85,6.4,4.7,1.9,6.6,0.45,0.14,0.59,0.33,0.47,https://fbref.com/en/players/5b92d896/,https://fbref.com/en/players/5b92d896/scout/365_euro/Hugo-Ekitike-Scouting-Report,https://fbref.com/en/players/5b92d896/scout/11183/Hugo-Ekitike-Scouting-Report,,,,,
Alberth Elis,HON,FWMF,Bordeaux,25,1996,20,16,1409,15.7,9,1,9,0,1,2,0,0.57,0.06,0.64,0.57,0.64,6.6,5.8,1.5,7.3,0.42,0.1,0.52,0.37,0.47,https://fbref.com/en/players/104b4ad3/,https://fbref.com/en/players/104b4ad3/scout/365_euro/Alberth-Elis-Scouting-Report,https://fbref.com/en/players/104b4ad3/scout/11183/Alberth-Elis-Scouting-Report,https://fbref.com/en/players/104b4ad3/scout/2798/Alberth-Elis-Scouting-Report,https://fbref.com/en/players/104b4ad3/scout/1759/Alberth-Elis-Scouting-Report,,,
Sepe Elye Wahi,FRA,FW,Montpellier,18,2003,33,21,1786,19.8,10,1,10,0,0,2,0,0.5,0.05,0.55,0.5,0.55,7.9,7.9,0.9,8.8,0.4,0.05,0.44,0.4,0.44,https://fbref.com/en/players/0d7b6576/,https://fbref.com/en/players/0d7b6576/scout/365_euro/Sepe-Elye-Wahi-Scouting-Report,https://fbref.com/en/players/0d7b6576/scout/11183/Sepe-Elye-Wahi-Scouting-Report,https://fbref.com/en/players/0d7b6576/scout/10732/Sepe-Elye-Wahi-Scouting-Report,,,,
Renaud Emond,BEL,MFFW,Nantes,29,1991,6,2,190,2.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,https://fbref.com/en/players/5c9ac7f0/,https://fbref.com/en/players/5c9ac7f0/all_comps/Renaud-Emond-Stats---All-Competitions,https://fbref.com/en/players/5c9ac7f0/dom_lg/Renaud-Emond-Domestic-League-Stats,https://fbref.com/en/players/5c9ac7f0/dom_cup/Renaud-Emond-Domestic-Cup-Stats,https://fbref.com/en/players/5c9ac7f0/intl_cup/Renaud-Emond-International-Cup-Stats,,,
Maxime Estève,FRA,DF,Montpellier,19,2002,24,20,1857,20.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.04,0.0,0.04,0.04,0.04,https://fbref.com/en/players/1a066e69/,https://fbref.com/en/players/1a066e69/matchlogs/2020-2021/summary/Maxime-Esteve-Match-Logs,https://fbref.com/en/players/1a066e69/matchlogs/2021-2022/summary/Maxime-Esteve-Match-Logs,,,,,
Fábio,BRA,DF,Nantes,31,1990,27,21,1667,18.5,0,2,0,0,0,8,1,0.0,0.11,0.11,0.0,0.11,0.8,0.8,0.9,1.8,0.04,0.05,0.1,0.04,0.1,https://fbref.com/en/players/bc7b4580/,https://fbref.com/en/players/bc7b4580/scout/365_euro/Fabio-Scouting-Report,https://fbref.com/en/players/bc7b4580/scout/11183/Fabio-Scouting-Report,https://fbref.com/en/players/bc7b4580/scout/10732/Fabio-Scouting-Report,https://fbref.com/en/players/bc7b4580/scout/3243/Fabio-Scouting-Report,https://fbref.com/en/players/bc7b4580/scout/2104/Fabio-Scouting-Report,,
Cesc Fàbregas,ESP,MF,Monaco,34,1987,2,0,38,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.3,0.0,0.3,https://fbref.com/en/players/33508c78/,https://fbref.com/en/players/33508c78/scout/10732/Cesc-Fabregas-Scouting-Report,https://fbref.com/en/players/33508c78/scout/3243/Cesc-Fabregas-Scouting-Report,https://fbref.com/en/players/33508c78/scout/2104/Cesc-Fabregas-Scouting-Report,https://fbref.com/en/players/33508c78/scout/1631/Cesc-Fabregas-Scouting-Report,,,
Wout Faes,BEL,DF,Reims,23,1998,37,37,3330,37.0,4,0,4,0,0,2,0,0.11,0.0,0.11,0.11,0.11,2.3,2.3,0.2,2.5,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/9c221d14/,https://fbref.com/en/players/9c221d14/scout/365_euro/Wout-Faes-Scouting-Report,https://fbref.com/en/players/9c221d14/scout/11183/Wout-Faes-Scouting-Report,https://fbref.com/en/players/9c221d14/scout/10732/Wout-Faes-Scouting-Report,,,,
Romain Faivre,FRA,FWMF,Lyon,23,1998,14,9,889,9.9,3,0,3,0,0,0,0,0.3,0.0,0.3,0.3,0.3,1.7,1.7,2.0,3.8,0.18,0.2,0.38,0.18,0.38,https://fbref.com/en/players/745ca0a3/,https://fbref.com/en/players/745ca0a3/scout/365_euro/Romain-Faivre-Scouting-Report,https://fbref.com/en/players/745ca0a3/scout/11183/Romain-Faivre-Scouting-Report,https://fbref.com/en/players/745ca0a3/scout/10732/Romain-Faivre-Scouting-Report,,,,
Romain Faivre,FRA,MF,Brest,23,1998,21,20,1795,19.9,7,5,2,5,5,1,0,0.35,0.25,0.6,0.1,0.35,6.2,2.4,3.3,5.8,0.31,0.17,0.48,0.12,0.29,https://fbref.com/en/players/745ca0a3/,https://fbref.com/en/players/745ca0a3/scout/365_euro/Romain-Faivre-Scouting-Report,https://fbref.com/en/players/745ca0a3/scout/11183/Romain-Faivre-Scouting-Report,https://fbref.com/en/players/745ca0a3/scout/10732/Romain-Faivre-Scouting-Report,,,,
Wuilker Faríñez,VEN,GK,Lens,23,1998,13,11,1105,12.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/2c127b6f/,https://fbref.com/en/players/2c127b6f/scout/365_euro/Wuilker-Farinez-Scouting-Report,https://fbref.com/en/players/2c127b6f/scout/11183/Wuilker-Farinez-Scouting-Report,,,,,
Noah Fatar,FRA,DFMF,Angers,19,2002,3,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/2693f6bc/,https://fbref.com/en/players/2693f6bc/all_comps/Noah-Fatar-Stats---All-Competitions,https://fbref.com/en/players/2693f6bc/dom_lg/Noah-Fatar-Domestic-League-Stats,https://fbref.com/en/players/2693f6bc/dom_cup/Noah-Fatar-Domestic-Cup-Stats,,,,
Julien Faussurier,FRA,MFDF,Brest,34,1987,16,4,489,5.4,0,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,0.4,0.4,0.6,1.0,0.07,0.12,0.19,0.07,0.19,https://fbref.com/en/players/767212e6/,https://fbref.com/en/players/767212e6/scout/365_euro/Julien-Faussurier-Scouting-Report,https://fbref.com/en/players/767212e6/scout/11183/Julien-Faussurier-Scouting-Report,https://fbref.com/en/players/767212e6/scout/10732/Julien-Faussurier-Scouting-Report,https://fbref.com/en/players/767212e6/scout/3243/Julien-Faussurier-Scouting-Report,,,
Jordan Ferri,FRA,MF,Montpellier,29,1992,34,33,2911,32.3,0,2,0,0,0,13,1,0.0,0.06,0.06,0.0,0.06,0.3,0.3,2.6,3.0,0.01,0.08,0.09,0.01,0.09,https://fbref.com/en/players/375622c5/,https://fbref.com/en/players/375622c5/scout/365_euro/Jordan-Ferri-Scouting-Report,https://fbref.com/en/players/375622c5/scout/11183/Jordan-Ferri-Scouting-Report,https://fbref.com/en/players/375622c5/scout/10732/Jordan-Ferri-Scouting-Report,https://fbref.com/en/players/375622c5/scout/3243/Jordan-Ferri-Scouting-Report,https://fbref.com/en/players/375622c5/scout/2104/Jordan-Ferri-Scouting-Report,https://fbref.com/en/players/375622c5/scout/1632/Jordan-Ferri-Scouting-Report,
Karol Fila,POL,DF,Strasbourg,23,1998,16,7,560,6.2,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.11,0.11,0.0,0.11,https://fbref.com/en/players/50ac8941/,https://fbref.com/en/players/50ac8941/scout/365_euro/Karol-Fila-Scouting-Report,https://fbref.com/en/players/50ac8941/scout/11183/Karol-Fila-Scouting-Report,,,,,
Alexis Flips,FRA,FWMF,Reims,21,2000,25,13,1056,11.7,2,4,1,1,1,2,0,0.17,0.34,0.51,0.09,0.43,2.1,1.4,2.2,3.6,0.18,0.19,0.37,0.12,0.31,https://fbref.com/en/players/caef7840/,https://fbref.com/en/players/caef7840/scout/365_euro/Alexis-Flips-Scouting-Report,https://fbref.com/en/players/caef7840/scout/11183/Alexis-Flips-Scouting-Report,,,,,
Mamadou Fofana,MLI,DF,Metz,23,1998,1,0,33,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/4c4ffacc/,https://fbref.com/en/players/4c4ffacc/scout/10732/Mamadou-Fofana-Scouting-Report,https://fbref.com/en/players/4c4ffacc/scout/3243/Mamadou-Fofana-Scouting-Report,,,,,
Seko Fofana,CIV,MF,Lens,26,1995,38,38,3357,37.3,8,1,8,0,0,2,0,0.21,0.03,0.24,0.21,0.24,7.6,7.6,3.7,11.3,0.2,0.1,0.3,0.2,0.3,https://fbref.com/en/players/5313ed43/,https://fbref.com/en/players/5313ed43/scout/365_euro/Seko-Fofana-Scouting-Report,https://fbref.com/en/players/5313ed43/scout/11183/Seko-Fofana-Scouting-Report,https://fbref.com/en/players/5313ed43/scout/10732/Seko-Fofana-Scouting-Report,https://fbref.com/en/players/5313ed43/scout/3260/Seko-Fofana-Scouting-Report,https://fbref.com/en/players/5313ed43/scout/1896/Seko-Fofana-Scouting-Report,https://fbref.com/en/players/5313ed43/scout/1640/Seko-Fofana-Scouting-Report,
Youssouf Fofana,FRA,MF,Monaco,22,1999,33,23,2190,24.3,0,4,0,0,0,4,0,0.0,0.16,0.16,0.0,0.16,1.3,1.3,2.6,3.9,0.05,0.11,0.16,0.05,0.16,https://fbref.com/en/players/822d51d7/,https://fbref.com/en/players/822d51d7/scout/365_euro/Youssouf-Fofana-Scouting-Report,https://fbref.com/en/players/822d51d7/scout/11183/Youssouf-Fofana-Scouting-Report,https://fbref.com/en/players/822d51d7/scout/10732/Youssouf-Fofana-Scouting-Report,https://fbref.com/en/players/822d51d7/scout/3243/Youssouf-Fofana-Scouting-Report,https://fbref.com/en/players/822d51d7/scout/2104/Youssouf-Fofana-Scouting-Report,,
Thomas Foket,BEL,DFMF,Reims,26,1994,29,26,2235,24.8,1,0,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,0.5,0.5,2.2,2.8,0.02,0.09,0.11,0.02,0.11,https://fbref.com/en/players/90eb507d/,https://fbref.com/en/players/90eb507d/scout/365_euro/Thomas-Foket-Scouting-Report,https://fbref.com/en/players/90eb507d/scout/11183/Thomas-Foket-Scouting-Report,https://fbref.com/en/players/90eb507d/scout/10732/Thomas-Foket-Scouting-Report,https://fbref.com/en/players/90eb507d/scout/3243/Thomas-Foket-Scouting-Report,https://fbref.com/en/players/90eb507d/scout/2104/Thomas-Foket-Scouting-Report,,
Thomas Fontaine,MAD,DF,Lorient,30,1991,2,2,167,1.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/9f90c06b/,https://fbref.com/en/players/9f90c06b/all_comps/Thomas-Fontaine-Stats---All-Competitions,https://fbref.com/en/players/9f90c06b/dom_lg/Thomas-Fontaine-Domestic-League-Stats,https://fbref.com/en/players/9f90c06b/dom_cup/Thomas-Fontaine-Domestic-Cup-Stats,https://fbref.com/en/players/9f90c06b/nat_tm/Thomas-Fontaine-National-Team-Stats,,,
José Fonte,POR,DF,Lille,37,1983,38,38,3420,38.0,0,2,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,1.6,1.6,0.8,2.4,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/90f87966/,https://fbref.com/en/players/90f87966/scout/365_euro/Jose-Fonte-Scouting-Report,https://fbref.com/en/players/90f87966/scout/11183/Jose-Fonte-Scouting-Report,https://fbref.com/en/players/90f87966/scout/10732/Jose-Fonte-Scouting-Report,https://fbref.com/en/players/90f87966/scout/3243/Jose-Fonte-Scouting-Report,https://fbref.com/en/players/90f87966/scout/2104/Jose-Fonte-Scouting-Report,https://fbref.com/en/players/90f87966/scout/1631/Jose-Fonte-Scouting-Report,
Steven Fortes,CPV,DF,Lens,29,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/574aa9ec/,https://fbref.com/en/players/574aa9ec/scout/10732/Steven-Fortes-Scouting-Report,,,,,,
Przemysław Frankowski,POL,DF,Lens,26,1995,37,28,2448,27.2,6,5,6,0,0,5,0,0.22,0.18,0.4,0.22,0.4,2.9,2.9,4.0,6.9,0.11,0.15,0.25,0.11,0.25,https://fbref.com/en/players/00a8d210/,https://fbref.com/en/players/00a8d210/scout/365_euro/Przemyslaw-Frankowski-Scouting-Report,https://fbref.com/en/players/00a8d210/scout/365_mls/Przemyslaw-Frankowski-Scouting-Report,https://fbref.com/en/players/00a8d210/scout/11183/Przemyslaw-Frankowski-Scouting-Report,https://fbref.com/en/players/00a8d210/scout/11006/Przemyslaw-Frankowski-Scouting-Report,https://fbref.com/en/players/00a8d210/scout/10090/Przemyslaw-Frankowski-Scouting-Report,https://fbref.com/en/players/00a8d210/scout/2798/Przemyslaw-Frankowski-Scouting-Report,
Fransérgio,BRA,MF,Bordeaux,30,1990,26,14,1258,14.0,0,1,0,0,0,7,0,0.0,0.07,0.07,0.0,0.07,1.3,1.3,0.3,1.6,0.09,0.02,0.11,0.09,0.11,https://fbref.com/en/players/deba6b05/,https://fbref.com/en/players/deba6b05/scout/365_euro/Fransergio-Scouting-Report,https://fbref.com/en/players/deba6b05/scout/11183/Fransergio-Scouting-Report,,,,,
Angelo Fulgini,FRA,MFFW,Angers,24,1996,36,35,2929,32.5,5,4,5,0,0,6,0,0.15,0.12,0.28,0.15,0.28,5.8,5.8,2.9,8.7,0.18,0.09,0.27,0.18,0.27,https://fbref.com/en/players/4b96c347/,https://fbref.com/en/players/4b96c347/scout/365_euro/Angelo-Fulgini-Scouting-Report,https://fbref.com/en/players/4b96c347/scout/11183/Angelo-Fulgini-Scouting-Report,https://fbref.com/en/players/4b96c347/scout/10732/Angelo-Fulgini-Scouting-Report,https://fbref.com/en/players/4b96c347/scout/3243/Angelo-Fulgini-Scouting-Report,https://fbref.com/en/players/4b96c347/scout/2104/Angelo-Fulgini-Scouting-Report,https://fbref.com/en/players/4b96c347/scout/1632/Angelo-Fulgini-Scouting-Report,
Gauthier Gallon,FRA,GK,Troyes,28,1993,31,31,2790,31.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/db3164e1/,https://fbref.com/en/players/db3164e1/scout/365_euro/Gauthier-Gallon-Scouting-Report,https://fbref.com/en/players/db3164e1/scout/11183/Gauthier-Gallon-Scouting-Report,,,,,
Kévin Gameiro,FRA,FW,Strasbourg,34,1987,35,28,2385,26.5,11,3,10,1,3,0,0,0.42,0.11,0.53,0.38,0.49,14.0,11.7,2.3,14.1,0.53,0.09,0.62,0.44,0.53,https://fbref.com/en/players/42276181/,https://fbref.com/en/players/42276181/scout/365_euro/Kevin-Gameiro-Scouting-Report,https://fbref.com/en/players/42276181/scout/11183/Kevin-Gameiro-Scouting-Report,https://fbref.com/en/players/42276181/scout/10731/Kevin-Gameiro-Scouting-Report,https://fbref.com/en/players/42276181/scout/3239/Kevin-Gameiro-Scouting-Report,https://fbref.com/en/players/42276181/scout/1886/Kevin-Gameiro-Scouting-Report,https://fbref.com/en/players/42276181/scout/1652/Kevin-Gameiro-Scouting-Report,
Idrissa Gana Gueye,SEN,MF,Paris S-G,31,1989,26,18,1641,18.2,3,1,3,0,0,4,0,0.16,0.05,0.22,0.16,0.22,1.9,1.9,1.7,3.6,0.1,0.09,0.2,0.1,0.2,https://fbref.com/en/players/72c812f3/,https://fbref.com/en/players/72c812f3/scout/365_euro/Idrissa-Gana-Gueye-Scouting-Report,https://fbref.com/en/players/72c812f3/scout/11183/Idrissa-Gana-Gueye-Scouting-Report,https://fbref.com/en/players/72c812f3/scout/10732/Idrissa-Gana-Gueye-Scouting-Report,https://fbref.com/en/players/72c812f3/scout/3243/Idrissa-Gana-Gueye-Scouting-Report,https://fbref.com/en/players/72c812f3/scout/1889/Idrissa-Gana-Gueye-Scouting-Report,https://fbref.com/en/players/72c812f3/scout/1631/Idrissa-Gana-Gueye-Scouting-Report,
Ignatius Ganago,CMR,FW,Lens,22,1999,28,11,1024,11.4,5,1,5,0,0,2,0,0.44,0.09,0.53,0.44,0.53,4.7,4.7,1.6,6.3,0.41,0.14,0.55,0.41,0.55,https://fbref.com/en/players/23c63b7f/,https://fbref.com/en/players/23c63b7f/scout/365_euro/Ignatius-Ganago-Scouting-Report,https://fbref.com/en/players/23c63b7f/scout/11183/Ignatius-Ganago-Scouting-Report,https://fbref.com/en/players/23c63b7f/scout/10732/Ignatius-Ganago-Scouting-Report,https://fbref.com/en/players/23c63b7f/scout/3243/Ignatius-Ganago-Scouting-Report,https://fbref.com/en/players/23c63b7f/scout/2104/Ignatius-Ganago-Scouting-Report,,
