Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,npxG+xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Reference,Scouting Report 1,Scouting Report 2,Scouting Report 3,Scouting Report 4,Scouting Report 5,Scouting Report 6,Scouting Report 7
Silvère Ganvoula M'Boussy,CGO,FW,Bochum,25,1996,9,0,153,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,1.3,0.75,0.0,0.75,0.75,0.75,https://fbref.com/en/players/6c731625/,https://fbref.com/en/players/6c731625/all_comps/Silvere-Ganvoula-MBoussy-Stats---All-Competitions,https://fbref.com/en/players/6c731625/dom_lg/Silvere-Ganvoula-MBoussy-Domestic-League-Stats,https://fbref.com/en/players/6c731625/dom_cup/Silvere-Ganvoula-MBoussy-Domestic-Cup-Stats,https://fbref.com/en/players/6c731625/nat_tm/Silvere-Ganvoula-MBoussy-National-Team-Stats,,,
Linus Gechter,GER,DF,Hertha BSC,17,2004,13,6,716,8.0,1,0,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,0.6,0.6,0.3,0.9,0.07,0.04,0.11,0.07,0.11,https://fbref.com/en/players/ad2b068c/,https://fbref.com/en/players/ad2b068c/scout/365_euro/Linus-Gechter-Scouting-Report,https://fbref.com/en/players/ad2b068c/scout/11193/Linus-Gechter-Scouting-Report,,,,,
Dennis Geiger,GER,MF,Hoffenheim,23,1998,20,17,1377,15.3,2,2,2,0,0,6,0,0.13,0.13,0.26,0.13,0.26,0.9,0.9,2.1,3.0,0.06,0.14,0.2,0.06,0.2,https://fbref.com/en/players/37f606f0/,https://fbref.com/en/players/37f606f0/scout/365_euro/Dennis-Geiger-Scouting-Report,https://fbref.com/en/players/37f606f0/scout/11193/Dennis-Geiger-Scouting-Report,https://fbref.com/en/players/37f606f0/scout/10737/Dennis-Geiger-Scouting-Report,https://fbref.com/en/players/37f606f0/scout/3248/Dennis-Geiger-Scouting-Report,https://fbref.com/en/players/37f606f0/scout/1634/Dennis-Geiger-Scouting-Report,,
Yannick Gerhardt,GER,MFDF,Wolfsburg,27,1994,27,17,1574,17.5,1,3,1,0,0,2,0,0.06,0.17,0.23,0.06,0.23,1.8,1.8,1.8,3.6,0.1,0.1,0.2,0.1,0.2,https://fbref.com/en/players/62ab9184/,https://fbref.com/en/players/62ab9184/scout/365_euro/Yannick-Gerhardt-Scouting-Report,https://fbref.com/en/players/62ab9184/scout/11193/Yannick-Gerhardt-Scouting-Report,https://fbref.com/en/players/62ab9184/scout/10737/Yannick-Gerhardt-Scouting-Report,https://fbref.com/en/players/62ab9184/scout/3248/Yannick-Gerhardt-Scouting-Report,https://fbref.com/en/players/62ab9184/scout/2109/Yannick-Gerhardt-Scouting-Report,https://fbref.com/en/players/62ab9184/scout/1634/Yannick-Gerhardt-Scouting-Report,
Hamadi Al Ghaddioui,MAR,FW,Stuttgart,30,1990,10,7,498,5.5,2,2,2,0,0,2,0,0.36,0.36,0.72,0.36,0.72,1.5,1.5,1.1,2.6,0.28,0.19,0.47,0.28,0.47,https://fbref.com/en/players/5723931e/,https://fbref.com/en/players/5723931e/scout/365_euro/Hamadi-Al-Ghaddioui-Scouting-Report,https://fbref.com/en/players/5723931e/scout/11193/Hamadi-Al-Ghaddioui-Scouting-Report,,,,,
Niko Gießelmann,GER,DF,Union Berlin,29,1991,28,25,2083,23.1,3,6,3,0,0,3,0,0.13,0.26,0.39,0.13,0.39,3.2,3.2,1.5,4.7,0.14,0.07,0.2,0.14,0.2,https://fbref.com/en/players/7242b495/,https://fbref.com/en/players/7242b495/scout/365_euro/Niko-Giesselmann-Scouting-Report,https://fbref.com/en/players/7242b495/scout/11193/Niko-Giesselmann-Scouting-Report,https://fbref.com/en/players/7242b495/scout/3248/Niko-Giesselmann-Scouting-Report,https://fbref.com/en/players/7242b495/scout/2109/Niko-Giesselmann-Scouting-Report,,,
Rafał Gikiewicz,POL,GK,Augsburg,33,1987,34,34,3060,34.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/17376543/,https://fbref.com/en/players/17376543/scout/365_euro/Rafal-Gikiewicz-Scouting-Report,https://fbref.com/en/players/17376543/scout/11193/Rafal-Gikiewicz-Scouting-Report,https://fbref.com/en/players/17376543/scout/10737/Rafal-Gikiewicz-Scouting-Report,https://fbref.com/en/players/17376543/scout/3248/Rafal-Gikiewicz-Scouting-Report,,,
Daniel Ginczek,GER,MFFW,Wolfsburg,30,1991,2,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.73,0.0,0.73,0.73,0.73,https://fbref.com/en/players/e5f63987/,https://fbref.com/en/players/e5f63987/scout/3248/Daniel-Ginczek-Scouting-Report,https://fbref.com/en/players/e5f63987/scout/2109/Daniel-Ginczek-Scouting-Report,https://fbref.com/en/players/e5f63987/scout/1634/Daniel-Ginczek-Scouting-Report,,,,
Matthias Ginter,GER,DF,M'Gladbach,27,1994,28,27,2355,26.2,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,2.1,2.1,1.6,3.6,0.08,0.06,0.14,0.08,0.14,https://fbref.com/en/players/f521b80a/,https://fbref.com/en/players/f521b80a/scout/365_euro/Matthias-Ginter-Scouting-Report,https://fbref.com/en/players/f521b80a/scout/11193/Matthias-Ginter-Scouting-Report,https://fbref.com/en/players/f521b80a/scout/10737/Matthias-Ginter-Scouting-Report,https://fbref.com/en/players/f521b80a/scout/3248/Matthias-Ginter-Scouting-Report,https://fbref.com/en/players/f521b80a/scout/2109/Matthias-Ginter-Scouting-Report,https://fbref.com/en/players/f521b80a/scout/1634/Matthias-Ginter-Scouting-Report,
Serge Gnabry,GER,FWDF,Bayern Munich,26,1995,34,25,2185,24.3,14,5,14,0,0,0,0,0.58,0.21,0.78,0.58,0.78,8.3,8.3,6.7,15.0,0.34,0.28,0.62,0.34,0.62,https://fbref.com/en/players/88e357ef/,https://fbref.com/en/players/88e357ef/scout/365_euro/Serge-Gnabry-Scouting-Report,https://fbref.com/en/players/88e357ef/scout/11193/Serge-Gnabry-Scouting-Report,https://fbref.com/en/players/88e357ef/scout/10737/Serge-Gnabry-Scouting-Report,https://fbref.com/en/players/88e357ef/scout/3248/Serge-Gnabry-Scouting-Report,https://fbref.com/en/players/88e357ef/scout/2109/Serge-Gnabry-Scouting-Report,https://fbref.com/en/players/88e357ef/scout/1634/Serge-Gnabry-Scouting-Report,
Leon Goretzka,GER,MF,Bayern Munich,26,1995,19,19,1396,15.5,3,3,3,0,0,0,0,0.19,0.19,0.39,0.19,0.39,4.9,4.9,2.6,7.5,0.31,0.17,0.48,0.31,0.48,https://fbref.com/en/players/cc86b9a3/,https://fbref.com/en/players/cc86b9a3/scout/365_euro/Leon-Goretzka-Scouting-Report,https://fbref.com/en/players/cc86b9a3/scout/11193/Leon-Goretzka-Scouting-Report,https://fbref.com/en/players/cc86b9a3/scout/10737/Leon-Goretzka-Scouting-Report,https://fbref.com/en/players/cc86b9a3/scout/3248/Leon-Goretzka-Scouting-Report,https://fbref.com/en/players/cc86b9a3/scout/2109/Leon-Goretzka-Scouting-Report,https://fbref.com/en/players/cc86b9a3/scout/1634/Leon-Goretzka-Scouting-Report,
Jeffrey Gouweleeuw,NED,DF,Augsburg,30,1991,29,29,2576,28.6,2,0,1,1,1,9,0,0.07,0.0,0.07,0.03,0.03,1.8,1.1,1.2,2.3,0.06,0.04,0.11,0.04,0.08,https://fbref.com/en/players/1025db8e/,https://fbref.com/en/players/1025db8e/scout/365_euro/Jeffrey-Gouweleeuw-Scouting-Report,https://fbref.com/en/players/1025db8e/scout/11193/Jeffrey-Gouweleeuw-Scouting-Report,https://fbref.com/en/players/1025db8e/scout/10737/Jeffrey-Gouweleeuw-Scouting-Report,https://fbref.com/en/players/1025db8e/scout/3248/Jeffrey-Gouweleeuw-Scouting-Report,https://fbref.com/en/players/1025db8e/scout/2109/Jeffrey-Gouweleeuw-Scouting-Report,https://fbref.com/en/players/1025db8e/scout/1634/Jeffrey-Gouweleeuw-Scouting-Report,
Jens Grahl,GER,GK,Eint Frankfurt,32,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/f26dee6b/,https://fbref.com/en/players/f26dee6b/matchlogs/2021-2022/misc/Jens-Grahl-Match-Logs,,,,,,
Julian Green,USA,MF,Greuther Fürth,26,1995,24,12,1054,11.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,1.1,0.06,0.04,0.09,0.06,0.09,https://fbref.com/en/players/ad1d6fa4/,https://fbref.com/en/players/ad1d6fa4/scout/365_euro/Julian-Green-Scouting-Report,https://fbref.com/en/players/ad1d6fa4/scout/11193/Julian-Green-Scouting-Report,,,,,
Michael Gregoritsch,AUT,FWMF,Augsburg,27,1994,25,15,1392,15.5,9,0,8,1,1,3,0,0.58,0.0,0.58,0.52,0.52,5.3,4.6,1.1,5.7,0.35,0.07,0.42,0.3,0.37,https://fbref.com/en/players/8e235926/,https://fbref.com/en/players/8e235926/scout/365_euro/Michael-Gregoritsch-Scouting-Report,https://fbref.com/en/players/8e235926/scout/11193/Michael-Gregoritsch-Scouting-Report,https://fbref.com/en/players/8e235926/scout/10737/Michael-Gregoritsch-Scouting-Report,https://fbref.com/en/players/8e235926/scout/3248/Michael-Gregoritsch-Scouting-Report,https://fbref.com/en/players/8e235926/scout/2109/Michael-Gregoritsch-Scouting-Report,https://fbref.com/en/players/8e235926/scout/1634/Michael-Gregoritsch-Scouting-Report,
Sebastian Griesbeck,GER,DFMF,Greuther Fürth,30,1990,29,28,2439,27.1,1,0,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,0.7,0.7,0.1,0.8,0.03,0.0,0.03,0.03,0.03,https://fbref.com/en/players/a8db7ebb/,https://fbref.com/en/players/a8db7ebb/scout/365_euro/Sebastian-Griesbeck-Scouting-Report,https://fbref.com/en/players/a8db7ebb/scout/11193/Sebastian-Griesbeck-Scouting-Report,https://fbref.com/en/players/a8db7ebb/scout/10737/Sebastian-Griesbeck-Scouting-Report,,,,
Sebastian Griesbeck,GER,MF,Union Berlin,30,1990,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a8db7ebb/,https://fbref.com/en/players/a8db7ebb/scout/365_euro/Sebastian-Griesbeck-Scouting-Report,https://fbref.com/en/players/a8db7ebb/scout/11193/Sebastian-Griesbeck-Scouting-Report,https://fbref.com/en/players/a8db7ebb/scout/10737/Sebastian-Griesbeck-Scouting-Report,,,,
Vincenzo Grifo,ITA,MFFW,Freiburg,28,1993,34,33,2775,30.8,9,7,4,5,6,0,0,0.29,0.23,0.52,0.13,0.36,9.1,4.5,7.0,11.5,0.3,0.23,0.52,0.15,0.37,https://fbref.com/en/players/54e4866f/,https://fbref.com/en/players/54e4866f/scout/365_euro/Vincenzo-Grifo-Scouting-Report,https://fbref.com/en/players/54e4866f/scout/11193/Vincenzo-Grifo-Scouting-Report,https://fbref.com/en/players/54e4866f/scout/10737/Vincenzo-Grifo-Scouting-Report,https://fbref.com/en/players/54e4866f/scout/3248/Vincenzo-Grifo-Scouting-Report,https://fbref.com/en/players/54e4866f/scout/2109/Vincenzo-Grifo-Scouting-Report,https://fbref.com/en/players/54e4866f/scout/1634/Vincenzo-Grifo-Scouting-Report,
Lennart Grill,GER,GK,Leverkusen,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/37998008/,https://fbref.com/en/players/37998008/matchlogs/2020-2021/misc/Lennart-Grill-Match-Logs,https://fbref.com/en/players/37998008/matchlogs/2021-2022/misc/Lennart-Grill-Match-Logs,,,,,
Florian Grillitsch,AUT,DFMF,Hoffenheim,25,1995,18,16,1496,16.6,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/ffbbc83b/,https://fbref.com/en/players/ffbbc83b/scout/365_euro/Florian-Grillitsch-Scouting-Report,https://fbref.com/en/players/ffbbc83b/scout/11193/Florian-Grillitsch-Scouting-Report,https://fbref.com/en/players/ffbbc83b/scout/10737/Florian-Grillitsch-Scouting-Report,https://fbref.com/en/players/ffbbc83b/scout/3248/Florian-Grillitsch-Scouting-Report,https://fbref.com/en/players/ffbbc83b/scout/2109/Florian-Grillitsch-Scouting-Report,https://fbref.com/en/players/ffbbc83b/scout/1634/Florian-Grillitsch-Scouting-Report,
Carlos Gruezo,ECU,MF,Augsburg,26,1995,17,9,970,10.8,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/f2dd9a21/,https://fbref.com/en/players/f2dd9a21/scout/365_euro/Carlos-Gruezo-Scouting-Report,https://fbref.com/en/players/f2dd9a21/scout/11193/Carlos-Gruezo-Scouting-Report,https://fbref.com/en/players/f2dd9a21/scout/10737/Carlos-Gruezo-Scouting-Report,https://fbref.com/en/players/f2dd9a21/scout/3248/Carlos-Gruezo-Scouting-Report,https://fbref.com/en/players/f2dd9a21/scout/2798/Carlos-Gruezo-Scouting-Report,https://fbref.com/en/players/f2dd9a21/scout/1759/Carlos-Gruezo-Scouting-Report,
Raphaël Guerreiro,POR,DF,Dortmund,27,1993,23,21,1795,19.9,4,2,3,1,1,1,0,0.2,0.1,0.3,0.15,0.25,2.5,1.7,2.0,3.7,0.13,0.1,0.22,0.09,0.19,https://fbref.com/en/players/048a1cbc/,https://fbref.com/en/players/048a1cbc/scout/365_euro/Raphael-Guerreiro-Scouting-Report,https://fbref.com/en/players/048a1cbc/scout/11193/Raphael-Guerreiro-Scouting-Report,https://fbref.com/en/players/048a1cbc/scout/10737/Raphael-Guerreiro-Scouting-Report,https://fbref.com/en/players/048a1cbc/scout/3248/Raphael-Guerreiro-Scouting-Report,https://fbref.com/en/players/048a1cbc/scout/2109/Raphael-Guerreiro-Scouting-Report,https://fbref.com/en/players/048a1cbc/scout/1634/Raphael-Guerreiro-Scouting-Report,
Josuha Guilavogui,FRA,MFDF,Wolfsburg,30,1990,15,10,942,10.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.04,0.0,0.05,0.04,0.05,https://fbref.com/en/players/e6c43eec/,https://fbref.com/en/players/e6c43eec/scout/365_euro/Josuha-Guilavogui-Scouting-Report,https://fbref.com/en/players/e6c43eec/scout/11183/Josuha-Guilavogui-Scouting-Report,https://fbref.com/en/players/e6c43eec/scout/11193/Josuha-Guilavogui-Scouting-Report,https://fbref.com/en/players/e6c43eec/scout/10737/Josuha-Guilavogui-Scouting-Report,https://fbref.com/en/players/e6c43eec/scout/3248/Josuha-Guilavogui-Scouting-Report,https://fbref.com/en/players/e6c43eec/scout/2109/Josuha-Guilavogui-Scouting-Report,https://fbref.com/en/players/e6c43eec/scout/1634/Josuha-Guilavogui-Scouting-Report
Péter Gulácsi,HUN,GK,RB Leipzig,31,1990,33,33,2967,33.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/bcb2ccd8/,https://fbref.com/en/players/bcb2ccd8/scout/365_euro/Peter-Gulacsi-Scouting-Report,https://fbref.com/en/players/bcb2ccd8/scout/11193/Peter-Gulacsi-Scouting-Report,https://fbref.com/en/players/bcb2ccd8/scout/10737/Peter-Gulacsi-Scouting-Report,https://fbref.com/en/players/bcb2ccd8/scout/3248/Peter-Gulacsi-Scouting-Report,https://fbref.com/en/players/bcb2ccd8/scout/2109/Peter-Gulacsi-Scouting-Report,https://fbref.com/en/players/bcb2ccd8/scout/1634/Peter-Gulacsi-Scouting-Report,
Manuel Gulde,GER,DF,Freiburg,30,1991,20,14,1225,13.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.01,0.01,0.0,0.01,https://fbref.com/en/players/25ab9c9c/,https://fbref.com/en/players/25ab9c9c/scout/365_euro/Manuel-Gulde-Scouting-Report,https://fbref.com/en/players/25ab9c9c/scout/11193/Manuel-Gulde-Scouting-Report,https://fbref.com/en/players/25ab9c9c/scout/10737/Manuel-Gulde-Scouting-Report,https://fbref.com/en/players/25ab9c9c/scout/3248/Manuel-Gulde-Scouting-Report,https://fbref.com/en/players/25ab9c9c/scout/2109/Manuel-Gulde-Scouting-Report,https://fbref.com/en/players/25ab9c9c/scout/1634/Manuel-Gulde-Scouting-Report,
Robert Gumny,POL,DF,Augsburg,23,1998,28,27,2272,25.2,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/1df0c0b9/,https://fbref.com/en/players/1df0c0b9/scout/365_euro/Robert-Gumny-Scouting-Report,https://fbref.com/en/players/1df0c0b9/scout/11193/Robert-Gumny-Scouting-Report,https://fbref.com/en/players/1df0c0b9/scout/10737/Robert-Gumny-Scouting-Report,,,,
Christian Günter,GER,DF,Freiburg,28,1993,34,34,3060,34.0,2,9,2,0,0,2,0,0.06,0.26,0.32,0.06,0.32,0.8,0.8,7.3,8.1,0.02,0.21,0.24,0.02,0.24,https://fbref.com/en/players/8593f88c/,https://fbref.com/en/players/8593f88c/scout/365_euro/Christian-Gunter-Scouting-Report,https://fbref.com/en/players/8593f88c/scout/11193/Christian-Gunter-Scouting-Report,https://fbref.com/en/players/8593f88c/scout/10737/Christian-Gunter-Scouting-Report,https://fbref.com/en/players/8593f88c/scout/3248/Christian-Gunter-Scouting-Report,https://fbref.com/en/players/8593f88c/scout/2109/Christian-Gunter-Scouting-Report,https://fbref.com/en/players/8593f88c/scout/1634/Christian-Gunter-Scouting-Report,
Lasse Günther,GER,DF,Augsburg,18,2003,5,1,161,1.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.06,0.03,0.08,0.06,0.08,https://fbref.com/en/players/00672803/,https://fbref.com/en/players/00672803/all_comps/Lasse-Gunther-Stats---All-Competitions,https://fbref.com/en/players/00672803/dom_lg/Lasse-Gunther-Domestic-League-Stats,https://fbref.com/en/players/00672803/dom_cup/Lasse-Gunther-Domestic-Cup-Stats,,,,
Joško Gvardiol,CRO,DF,RB Leipzig,19,2002,29,28,2409,26.8,2,2,2,0,0,7,0,0.07,0.07,0.15,0.07,0.15,2.5,2.5,1.8,4.3,0.09,0.07,0.16,0.09,0.16,https://fbref.com/en/players/5ad50391/,https://fbref.com/en/players/5ad50391/scout/365_euro/Josko-Gvardiol-Scouting-Report,https://fbref.com/en/players/5ad50391/scout/11193/Josko-Gvardiol-Scouting-Report,,,,,
Erling Haaland,NOR,FW,Dortmund,21,2000,24,21,1911,21.2,22,8,16,6,6,3,0,1.04,0.38,1.41,0.75,1.13,17.6,13.0,5.7,18.7,0.83,0.27,1.09,0.61,0.88,https://fbref.com/en/players/1f44ac21/,https://fbref.com/en/players/1f44ac21/scout/365_euro/Erling-Haaland-Scouting-Report,https://fbref.com/en/players/1f44ac21/scout/11193/Erling-Haaland-Scouting-Report,https://fbref.com/en/players/1f44ac21/scout/10737/Erling-Haaland-Scouting-Report,https://fbref.com/en/players/1f44ac21/scout/3248/Erling-Haaland-Scouting-Report,,,
Janik Haberer,GER,MF,Freiburg,27,1994,26,7,818,9.1,3,0,3,0,0,1,0,0.33,0.0,0.33,0.33,0.33,1.1,1.1,0.1,1.1,0.12,0.01,0.12,0.12,0.12,https://fbref.com/en/players/70dcf94d/,https://fbref.com/en/players/70dcf94d/scout/365_euro/Janik-Haberer-Scouting-Report,https://fbref.com/en/players/70dcf94d/scout/11193/Janik-Haberer-Scouting-Report,https://fbref.com/en/players/70dcf94d/scout/10737/Janik-Haberer-Scouting-Report,https://fbref.com/en/players/70dcf94d/scout/3248/Janik-Haberer-Scouting-Report,https://fbref.com/en/players/70dcf94d/scout/2109/Janik-Haberer-Scouting-Report,https://fbref.com/en/players/70dcf94d/scout/1634/Janik-Haberer-Scouting-Report,
Alexander Hack,GER,DF,Mainz 05,27,1993,28,24,2074,23.0,3,1,3,0,0,6,1,0.13,0.04,0.17,0.13,0.17,2.8,2.8,0.6,3.4,0.12,0.03,0.15,0.12,0.15,https://fbref.com/en/players/a5ec3ede/,https://fbref.com/en/players/a5ec3ede/scout/365_euro/Alexander-Hack-Scouting-Report,https://fbref.com/en/players/a5ec3ede/scout/11193/Alexander-Hack-Scouting-Report,https://fbref.com/en/players/a5ec3ede/scout/10737/Alexander-Hack-Scouting-Report,https://fbref.com/en/players/a5ec3ede/scout/3248/Alexander-Hack-Scouting-Report,https://fbref.com/en/players/a5ec3ede/scout/2109/Alexander-Hack-Scouting-Report,https://fbref.com/en/players/a5ec3ede/scout/1634/Alexander-Hack-Scouting-Report,
Robin Hack,GER,FWMF,Arminia,22,1998,30,13,1364,15.2,0,3,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2,2.4,2.4,1.4,3.8,0.16,0.09,0.25,0.16,0.25,https://fbref.com/en/players/0174ba21/,https://fbref.com/en/players/0174ba21/scout/365_euro/Robin-Hack-Scouting-Report,https://fbref.com/en/players/0174ba21/scout/11193/Robin-Hack-Scouting-Report,,,,,
André Hahn,GER,MFFW,Augsburg,30,1990,32,25,2101,23.3,5,2,5,0,0,5,0,0.21,0.09,0.3,0.21,0.3,3.5,3.5,1.6,5.1,0.15,0.07,0.22,0.15,0.22,https://fbref.com/en/players/cd82452e/,https://fbref.com/en/players/cd82452e/scout/365_euro/Andre-Hahn-Scouting-Report,https://fbref.com/en/players/cd82452e/scout/11193/Andre-Hahn-Scouting-Report,https://fbref.com/en/players/cd82452e/scout/10737/Andre-Hahn-Scouting-Report,https://fbref.com/en/players/cd82452e/scout/3248/Andre-Hahn-Scouting-Report,https://fbref.com/en/players/cd82452e/scout/2109/Andre-Hahn-Scouting-Report,https://fbref.com/en/players/cd82452e/scout/1634/Andre-Hahn-Scouting-Report,
Amadou Haidara,MLI,MF,RB Leipzig,23,1998,20,15,1326,14.7,3,1,3,0,0,2,0,0.2,0.07,0.27,0.2,0.27,1.0,1.0,0.5,1.4,0.07,0.03,0.1,0.07,0.1,https://fbref.com/en/players/92432bc6/,https://fbref.com/en/players/92432bc6/scout/365_euro/Amadou-Haidara-Scouting-Report,https://fbref.com/en/players/92432bc6/scout/11193/Amadou-Haidara-Scouting-Report,https://fbref.com/en/players/92432bc6/scout/10737/Amadou-Haidara-Scouting-Report,https://fbref.com/en/players/92432bc6/scout/3248/Amadou-Haidara-Scouting-Report,,,
Marcel Halstenberg,GER,DF,RB Leipzig,29,1991,8,5,507,5.6,1,0,1,0,0,0,0,0.18,0.0,0.18,0.18,0.18,0.4,0.4,0.6,1.0,0.07,0.1,0.17,0.07,0.17,https://fbref.com/en/players/8ff2354e/,https://fbref.com/en/players/8ff2354e/scout/365_euro/Marcel-Halstenberg-Scouting-Report,https://fbref.com/en/players/8ff2354e/scout/11193/Marcel-Halstenberg-Scouting-Report,https://fbref.com/en/players/8ff2354e/scout/10737/Marcel-Halstenberg-Scouting-Report,https://fbref.com/en/players/8ff2354e/scout/3248/Marcel-Halstenberg-Scouting-Report,https://fbref.com/en/players/8ff2354e/scout/2109/Marcel-Halstenberg-Scouting-Report,https://fbref.com/en/players/8ff2354e/scout/1634/Marcel-Halstenberg-Scouting-Report,
Genki Haraguchi,JPN,MF,Union Berlin,30,1991,30,23,1755,19.5,2,6,2,0,0,2,0,0.1,0.31,0.41,0.1,0.41,2.4,2.4,2.3,4.6,0.12,0.12,0.24,0.12,0.24,https://fbref.com/en/players/f24ea523/,https://fbref.com/en/players/f24ea523/scout/365_euro/Genki-Haraguchi-Scouting-Report,https://fbref.com/en/players/f24ea523/scout/11193/Genki-Haraguchi-Scouting-Report,https://fbref.com/en/players/f24ea523/scout/2109/Genki-Haraguchi-Scouting-Report,,,,
Luis Hartwig,GER,MF,Bochum,18,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/players/a3f30508/,https://fbref.com/en/players/a3f30508/matchlogs/2021-2022/passing/Luis-Hartwig-Match-Logs,,,,,,
Makoto Hasebe,JPN,DF,Eint Frankfurt,37,1984,18,12,1187,13.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.03,0.03,0.0,0.03,https://fbref.com/en/players/9ab16552/,https://fbref.com/en/players/9ab16552/scout/365_euro/Makoto-Hasebe-Scouting-Report,https://fbref.com/en/players/9ab16552/scout/11193/Makoto-Hasebe-Scouting-Report,https://fbref.com/en/players/9ab16552/scout/10737/Makoto-Hasebe-Scouting-Report,https://fbref.com/en/players/9ab16552/scout/3248/Makoto-Hasebe-Scouting-Report,https://fbref.com/en/players/9ab16552/scout/2109/Makoto-Hasebe-Scouting-Report,https://fbref.com/en/players/9ab16552/scout/1634/Makoto-Hasebe-Scouting-Report,
Thorgan Hazard,BEL,FWDF,Dortmund,28,1993,23,14,1337,14.9,4,1,4,0,0,2,0,0.27,0.07,0.34,0.27,0.34,2.7,2.7,2.0,4.7,0.18,0.14,0.32,0.18,0.32,https://fbref.com/en/players/50871bcc/,https://fbref.com/en/players/50871bcc/scout/365_euro/Thorgan-Hazard-Scouting-Report,https://fbref.com/en/players/50871bcc/scout/11193/Thorgan-Hazard-Scouting-Report,https://fbref.com/en/players/50871bcc/scout/10737/Thorgan-Hazard-Scouting-Report,https://fbref.com/en/players/50871bcc/scout/3248/Thorgan-Hazard-Scouting-Report,https://fbref.com/en/players/50871bcc/scout/2109/Thorgan-Hazard-Scouting-Report,https://fbref.com/en/players/50871bcc/scout/1634/Thorgan-Hazard-Scouting-Report,
Jonas Hector,GER,DF,Köln,31,1990,30,30,2553,28.4,0,6,0,0,0,3,0,0.0,0.21,0.21,0.0,0.21,1.3,1.3,3.9,5.2,0.05,0.14,0.18,0.05,0.18,https://fbref.com/en/players/c2009df3/,https://fbref.com/en/players/c2009df3/scout/365_euro/Jonas-Hector-Scouting-Report,https://fbref.com/en/players/c2009df3/scout/11193/Jonas-Hector-Scouting-Report,https://fbref.com/en/players/c2009df3/scout/10737/Jonas-Hector-Scouting-Report,https://fbref.com/en/players/c2009df3/scout/3248/Jonas-Hector-Scouting-Report,https://fbref.com/en/players/c2009df3/scout/1634/Jonas-Hector-Scouting-Report,,
Hwang Hee-chan,KOR,FW,RB Leipzig,25,1996,2,0,49,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.36,0.0,0.36,0.36,0.36,https://fbref.com/en/players/169fd162/,https://fbref.com/en/players/169fd162/scout/365_euro/Hwang-Hee-chan-Scouting-Report,https://fbref.com/en/players/169fd162/scout/11160/Hwang-Hee-chan-Scouting-Report,https://fbref.com/en/players/169fd162/scout/10737/Hwang-Hee-chan-Scouting-Report,,,,
